Game_ID,Game_Genre,Game_Title,Game_Price_in_Dollars,Game_Edition_Score,Game_Popularity_Score,Game_Outlet_Id,Store_Sale_Year,Store_Size,Store_Location_Type,Store_Outlet_Type,Total_Outlet_Sales
GM_FDC04,Action,PUBG,24.03854,15.6,0.04494821,13,2014,High,Outskirts,Supermarket,2406.867
GM_FDZ32,Arcade,FIFA,10.34964,7.785,0.038348445,17,2020,,Residential,Supermarket,1537.998
GM_FDD50,Action,God of War,16.99132,18.85,0.141929473,45,2018,,Residential,Supermarket,739.038
GM_FDU56,Action,FIFA,18.49266,16.85,0.04466528,17,2020,,Residential,Supermarket,2063.98
GM_FDV34,Arcade,DOTA,7.20038,10.695,0.011490085,17,2020,,Residential,Supermarket,1454.773
GM_NCY41,Simulation,Prince of Persia,3.68532,16.75,0.075672596,13,2014,High,Outskirts,Supermarket,356.8688
GM_NCK18,Action,Apex Legends,16.58184,9.6,0.006698103,46,2015,Small,Metropolitan,Supermarket,3350.3056
GM_DRH25,Action,Hitman,5.24324,18.7,0.014615718,49,2017,Medium,Metropolitan,Supermarket,1358.232
GM_FDT57,Action,DOTA,23.84248,15.2,0.019034783,46,2015,Small,Metropolitan,Supermarket,3731.809
GM_FDV56,Arcade,FIFA,10.67596,16.1,0.013651105,18,2021,Medium,Outskirts,Malls,3372.9428
GM_FDV12,Arcade,Valorant,9.72384,16.7,0.060998134,45,2018,,Residential,Supermarket,774.9912
GM_FDN52,Arcade,League of Legends,8.85198,9.395,0.132314096,17,2020,,Residential,Supermarket,397.4826
GM_FDX38,Arcade,PUBG,4.83376,10.5,0.048197901,35,2019,Small,Residential,Supermarket,3068.0064
GM_FDE47,Action,Farcry,12.25046,14.15,0.038063173,18,2021,Medium,Outskirts,Malls,3276.4018
GM_NCO07,Action,Rocket League,21.1456,9.06,0.009768132,13,2014,High,Outskirts,Supermarket,143.8128
GM_FDV09,Action,DOTA,15.02734,,0.02046897,27,2013,Medium,Outskirts,Department Store,1362.2268
GM_FDZ23,Arcade,Valorant,18.5224,,0.118188689,19,2013,Small,Metropolitan,Convenience Store,2143.876
GM_DRH51,Action,PUBG,8.81856,17.6,0.097612596,18,2021,Medium,Outskirts,Malls,1366.2216
GM_NCY54,Simulation,Apex Legends,17.20422,8.43,0.178055216,45,2018,,Residential,Supermarket,1198.44
GM_DRG49,Action,Hitman,24.62486,7.81,0.067399162,13,2014,High,Outskirts,Supermarket,1757.712
GM_NCC19,Action,Apex Legends,19.2882,6.57,0.097031198,49,2017,Medium,Metropolitan,Supermarket,4767.128
GM_NCV53,Action,Prince of Persia,24.1288,8.27,0.018851756,45,2018,,Residential,Supermarket,870.8664
GM_FDZ47,Arcade,Valorant,10.10042,,0,19,2013,Small,Metropolitan,Convenience Store,1031.99
GM_NCO26,Action,Apex Legends,11.43492,7.235,0.077168705,18,2021,Medium,Outskirts,Malls,2025.3636
GM_NCP02,Action,Apex Legends,6.10562,7.105,0.044899636,45,2018,,Residential,Supermarket,4902.9512
GM_NCW30,Action,Apex Legends,25.95962,5.21,0.011054747,18,2021,Medium,Outskirts,Malls,149.1392
GM_NCN55,Action,Rocket League,24.14538,14.6,0.059490504,46,2015,Small,Metropolitan,Supermarket,2543.356
GM_FDB20,Action,FIFA,7.58986,7.72,0.08700498,10,2016,,Outskirts,Convenience Store,479.376
GM_DRL11,Action,Uncharted,15.68946,10.5,0.047978201,13,2014,High,Outskirts,Supermarket,3101.2964
GM_DRD60,Simulation,Hitman,18.17634,15.7,0.037307618,45,2018,,Residential,Supermarket,1707.777
GM_FDW14,Arcade,PUBG,8.78198,8.3,0,10,2016,,Outskirts,Convenience Store,864.2084
GM_FDL27,Action,Fortnite,6.59826,6.17,0.017794028,10,2016,,Outskirts,Convenience Store,4910.275
GM_FDU09,Arcade,DOTA,5.54956,7.71,0.066868428,18,2021,Medium,Outskirts,Malls,1257.0304
GM_DRH36,Action,Hitman,7.47696,,0.033218416,27,2013,Medium,Outskirts,Department Store,243.017
GM_FDP34,Simulation,DOTA,15.6363,,0.136563316,27,2013,Medium,Outskirts,Department Store,5001.4896
GM_FDE04,Arcade,League of Legends,17.8266,19.75,0.018125015,17,2020,,Residential,Supermarket,4314.384
GM_FDZ57,Arcade,DOTA,13.01994,,0.037581431,27,2013,Medium,Outskirts,Department Store,843.5686
GM_FDF02,Action,God of War,10.4399,16.2,0.173192865,10,2016,,Outskirts,Convenience Store,2073.3012
GM_FDG28,Arcade,League of Legends,24.54144,9.285,0.049380234,45,2018,,Residential,Supermarket,1230.3984
GM_NCI31,Action,Rocket League,3.5119,20,0,46,2015,Small,Metropolitan,Supermarket,1693.7952
GM_FDT43,Action,FIFA,5.13324,16.35,0.020530851,13,2014,High,Outskirts,Supermarket,639.168
GM_FDU20,Arcade,FIFA,12.13098,19.35,0.021457551,46,2015,Small,Metropolitan,Supermarket,4745.8224
GM_FDD53,Action,League of Legends,4.29454,16.2,0,13,2014,High,Outskirts,Supermarket,3079.9908
GM_FDW15,Arcade,Fortnite,14.91734,15.35,0.055225368,45,2018,,Residential,Supermarket,5466.8838
GM_NCT53,Action,Prince of Persia,16.28526,5.4,0.048213839,45,2018,,Residential,Supermarket,2651.2156
GM_NCG55,Action,Apex Legends,11.46176,,0.038956596,27,2013,Medium,Outskirts,Department Store,2103.928
GM_FDD48,Action,Valorant,11.45176,10.395,0.030152986,35,2019,Small,Residential,Supermarket,1090.5804
GM_FDG47,Action,Farcry,26.36252,12.8,0.069727079,49,2017,Medium,Metropolitan,Supermarket,2141.2128
GM_FDI21,Arcade,DOTA,6.34168,5.59,0.056922987,17,2020,,Residential,Supermarket,2145.2076
GM_FDT27,Arcade,Fortnite,23.44616,11.395,0.069980785,17,2020,,Residential,Supermarket,419.454
GM_DRO35,Simulation,Uncharted,11.68492,13.85,0.034541588,13,2014,High,Outskirts,Supermarket,591.8962
GM_FDD33,Action,FIFA,23.33642,12.85,0,17,2020,,Residential,Supermarket,2501.4106
GM_FDC04,Action,PUBG,24.30854,15.6,0.04497714,35,2019,Small,Residential,Supermarket,850.8924
GM_FDY34,Arcade,DOTA,16.40842,10.5,0.010972719,13,2014,High,Outskirts,Supermarket,2679.845
GM_DRJ49,Action,Hitman,12.80652,6.865,0.014015003,49,2017,Medium,Metropolitan,Supermarket,3611.2992
GM_FDE05,Arcade,League of Legends,14.38102,10.895,0.032504504,49,2017,Medium,Metropolitan,Supermarket,3439.5228
GM_FDU31,Arcade,FIFA,21.88508,10.5,0.025132415,17,2020,,Residential,Supermarket,727.0536
GM_NCN19,Action,Rocket League,18.8253,,0.012040955,27,2013,Medium,Outskirts,Department Store,5695.2532
GM_FDK56,Action,FIFA,18.53898,,0.129368491,27,2013,Medium,Outskirts,Department Store,4762.4674
GM_FDK58,Arcade,DOTA,10.31016,11.35,0.045236996,17,2020,,Residential,Supermarket,265.6542
GM_NCJ42,Action,Apex Legends,10.25332,19.75,0.014298622,35,2019,Small,Residential,Supermarket,852.224
GM_FDZ34,Action,Farcry,19.2282,,0.075511074,27,2013,Medium,Outskirts,Department Store,735.709
GM_FDA52,Arcade,League of Legends,17.5637,16.2,0,18,2021,Medium,Outskirts,Malls,1151.1682
GM_NCR29,Simulation,Prince of Persia,5.5693,7.565,0.054595405,13,2014,High,Outskirts,Supermarket,2223.1062
GM_FDT48,Action,Valorant,20.03084,4.92,0,35,2019,Small,Residential,Supermarket,1857.582
GM_DRJ51,Action,PUBG,22.93668,,0.154065962,19,2013,Small,Metropolitan,Convenience Store,675.1212
GM_NCS54,Action,Apex Legends,17.7637,13.6,0.009993163,46,2015,Small,Metropolitan,Supermarket,155.1314
GM_FDV01,Arcade,God of War,15.49314,19.2,0.084934509,35,2019,Small,Residential,Supermarket,1185.124
GM_DRG51,Simulation,PUBG,16.34526,,0.01148374,27,2013,Medium,Outskirts,Department Store,1697.79
GM_NCG42,Action,Apex Legends,13.1731,19.2,0.041193522,13,2014,High,Outskirts,Supermarket,2721.7904
GM_FDA51,Arcade,PUBG,11.55518,8.05,0.16493563,49,2017,Medium,Metropolitan,Supermarket,4920.9278
GM_FDV19,Arcade,FIFA,15.97578,14.85,0.059013051,10,2016,,Outskirts,Convenience Store,351.5424
GM_NCT18,Action,Apex Legends,18.21976,14.6,0.059525627,45,2018,,Residential,Supermarket,856.8846
GM_NCS41,Action,Prince of Persia,18.46608,12.85,0.053552399,45,2018,,Residential,Supermarket,284.9624
GM_FDO03,Arcade,Fortnite,22.81352,10.395,0.036882977,46,2015,Small,Metropolitan,Supermarket,838.908
GM_FDL12,Arcade,Valorant,6.1622,15.85,0.203588239,10,2016,,Outskirts,Convenience Store,5920.2936
GM_FDY37,Arcade,God of War,14.3647,17,0.044470849,10,2016,,Outskirts,Convenience Store,147.8076
GM_FDI58,Arcade,DOTA,9.2412,7.64,0.070814401,49,2017,Medium,Metropolitan,Supermarket,135.8232
GM_FDT28,Action,League of Legends,14.92708,13.3,0.063825112,18,2021,Medium,Outskirts,Malls,651.8182
GM_NCC42,Action,Prince of Persia,13.85838,15,0.075167462,10,2016,,Outskirts,Convenience Store,2103.928
GM_FDO01,Arcade,Assassin Creed,12.97994,21.1,0.020835848,17,2020,,Residential,Supermarket,2458.1336
GM_FDJ02,Arcade,God of War,14.66418,17.2,0.025145838,13,2014,High,Outskirts,Supermarket,6411.654
GM_FDQ04,Action,League of Legends,4.20796,6.4,0.085098856,18,2021,Medium,Outskirts,Malls,1655.1788
GM_DRL47,Action,Uncharted,12.57362,19.7,0.038704546,13,2014,High,Outskirts,Supermarket,2956.152
GM_FDZ32,Arcade,FIFA,10.67964,7.785,0.03812554,35,2019,Small,Residential,Supermarket,1833.6132
GM_FDC35,Simulation,Farcry,20.75638,7.435,0.122814466,35,2019,Small,Residential,Supermarket,894.8352
GM_FDX14,Action,PUBG,7.32354,13.1,0.075092011,45,2018,,Residential,Supermarket,2852.2872
GM_FDZ35,Strategy,Grand Theft Auto,10.3999,9.6,0.022259937,13,2014,High,Outskirts,Supermarket,105.8622
GM_FDL14,Arcade,God of War,15.54972,8.115,0.032132105,13,2014,High,Outskirts,Supermarket,1987.413
GM_FDO04,Action,League of Legends,5.50614,16.6,0.026578464,49,2017,Medium,Metropolitan,Supermarket,118.5124
GM_DRK11,Action,Uncharted,15.02392,8.21,0.01082531,17,2020,,Residential,Supermarket,2137.218
GM_FDB44,Action,FIFA,21.10586,6.655,0.017027915,18,2021,Medium,Outskirts,Malls,1569.9564
GM_FDZ50,Arcade,PUBG,18.46608,12.8,0.079199274,49,2017,Medium,Metropolitan,Supermarket,531.3084
GM_FDI12,Arcade,Valorant,8.86856,,0.099912754,27,2013,Medium,Outskirts,Department Store,2224.4378
GM_FDU43,Arcade,FIFA,23.71564,19.35,0.058371696,17,2020,,Residential,Supermarket,295.6152
GM_FDD58,Action,DOTA,9.817,7.76,0.099343484,10,2016,,Outskirts,Convenience Store,382.1692
GM_FDB27,Action,PUBG,19.53768,7.575,0.055703431,17,2020,,Residential,Supermarket,1348.245
GM_FDB04,Arcade,PUBG,8.59856,11.35,0.063483863,18,2021,Medium,Outskirts,Malls,4578.0408
GM_NCO17,Action,Prince of Persia,11.8744,10,0,13,2014,High,Outskirts,Supermarket,3761.77
GM_FDL12,Arcade,Valorant,5.8022,15.85,0.122320725,17,2020,,Residential,Supermarket,2616.594
GM_DRJ13,Action,Hitman,16.06578,12.65,0.062988082,49,2017,Medium,Metropolitan,Supermarket,3709.8376
GM_FDD57,Action,FIFA,9.70094,18.1,0.022445019,45,2018,,Residential,Supermarket,34.6216
GM_FDW19,Arcade,FIFA,11.0957,12.35,0.038493141,35,2019,Small,Residential,Supermarket,142.4812
GM_DRD27,Action,PUBG,10.04042,18.75,0.023937034,18,2021,Medium,Outskirts,Malls,572.588
GM_FDH27,Action,PUBG,14.51128,,0.058064391,27,2013,Medium,Outskirts,Department Store,1749.7224
GM_NCW30,Action,Apex Legends,25.99962,,0.010956581,27,2013,Medium,Outskirts,Department Store,2736.438
GM_FDR40,Arcade,League of Legends,7.99618,9.1,0.008067116,18,2021,Medium,Outskirts,Malls,701.7532
GM_FDG05,Arcade,League of Legends,15.6663,11,0.087774037,13,2014,High,Outskirts,Supermarket,1310.2944
GM_NCY41,Action,Prince of Persia,3.53532,,0.132603297,19,2013,Small,Metropolitan,Convenience Store,1203.7664
GM_FDI38,Arcade,God of War,20.63638,13.35,0.014686484,18,2021,Medium,Outskirts,Malls,1552.6456
GM_FDR20,Arcade,FIFA,4.32744,20,0.028123753,46,2015,Small,Metropolitan,Supermarket,4301.068
GM_FDE09,Action,FIFA,10.92228,8.775,0.021725581,17,2020,,Residential,Supermarket,3110.6176
GM_FDN50,Arcade,God of War,9.4912,,0.046432792,19,2013,Small,Metropolitan,Convenience Store,1608.5728
GM_DRF27,Action,PUBG,15.2334,8.93,0.028474903,45,2018,,Residential,Supermarket,1705.1138
GM_DRF51,Action,PUBG,3.77506,15.75,0.165700218,13,2014,High,Outskirts,Supermarket,1018.0082
GM_NCO02,Action,Rocket League,6.78142,,0.128458176,19,2013,Small,Metropolitan,Convenience Store,3103.9596
GM_FDB51,Action,PUBG,6.20852,,0.038267861,27,2013,Medium,Outskirts,Department Store,982.7208
GM_FDJ50,Action,God of War,5.28982,8.645,0.02156804,13,2014,High,Outskirts,Supermarket,1736.4064
GM_FDN52,Arcade,League of Legends,8.52198,9.395,0.131460394,13,2014,High,Outskirts,Supermarket,2293.0152
GM_FDX14,Action,PUBG,7.66354,13.1,0.074877667,13,2014,High,Outskirts,Supermarket,3691.1952
GM_FDT27,Arcade,Fortnite,23.58616,,0.121838154,19,2013,Small,Metropolitan,Convenience Store,378.1744
GM_FDV10,Arcade,DOTA,4.11112,7.645,0.06665054,13,2014,High,Outskirts,Supermarket,6893.0274
GM_FDU33,Arcade,DOTA,4.48402,7.63,0.134709764,46,2015,Small,Metropolitan,Supermarket,279.636
GM_FDU58,Arcade,DOTA,18.59898,6.61,0.029011725,46,2015,Small,Metropolitan,Supermarket,6093.4016
GM_NCP42,Action,Apex Legends,19.48478,,0.016032699,27,2013,Medium,Outskirts,Department Store,187.7556
GM_FDL51,Strategy,PUBG,21.35876,,0.047261392,27,2013,Medium,Outskirts,Department Store,792.302
GM_DRH15,Action,PUBG,4.54428,,0.109379022,27,2013,Medium,Outskirts,Department Store,2233.0932
GM_FDU16,Arcade,League of Legends,8.55908,19.25,0.058604732,17,2020,,Residential,Supermarket,497.3526
GM_FDW15,Arcade,Fortnite,14.93734,15.35,0.055425341,17,2020,,Residential,Supermarket,4274.436
GM_FDQ44,Action,FIFA,12.23756,20.5,0.036213591,45,2018,,Residential,Supermarket,1239.7196
GM_NCI06,Action,Apex Legends,18.0066,,0.047486615,27,2013,Medium,Outskirts,Department Store,774.9912
GM_DRK23,Action,Uncharted,25.3204,,0.126021818,19,2013,Small,Metropolitan,Convenience Store,7534.1928
GM_FDC28,Action,League of Legends,10.97254,7.905,0.054976522,35,2019,Small,Residential,Supermarket,2336.958
GM_NCY17,Action,Prince of Persia,4.29086,,0,19,2013,Small,Metropolitan,Convenience Store,607.2096
GM_NCV05,Action,Prince of Persia,15.37656,10.1,0.030331567,18,2021,Medium,Outskirts,Malls,223.7088
GM_FDM34,Action,DOTA,13.26626,,0.118091992,19,2013,Small,Metropolitan,Convenience Store,7843.124
GM_DRD60,Action,Hitman,18.28634,,0.037051812,27,2013,Medium,Outskirts,Department Store,1686.4714
GM_FDT38,Action,PUBG,8.63566,18.7,0.057537445,46,2015,Small,Metropolitan,Supermarket,3844.995
GM_FDQ57,Action,DOTA,14.5076,7.275,0.028061488,18,2021,Medium,Outskirts,Malls,2541.3586
GM_FDE59,Simulation,Farcry,3.56532,,0.061986186,27,2013,Medium,Outskirts,Department Store,2886.243
GM_NCM43,Action,Rocket League,16.3621,14.5,0.019475371,46,2015,Small,Metropolitan,Supermarket,3315.0182
GM_DRI51,Action,PUBG,17.11764,17.25,0.042307304,49,2017,Medium,Metropolitan,Supermarket,5681.2714
GM_NCG30,Action,Apex Legends,12.49046,20.2,0.112956552,17,2020,,Residential,Supermarket,2694.4926
GM_NCK54,Action,Apex Legends,11.4815,12.15,0.029517792,35,2019,Small,Residential,Supermarket,529.311
GM_FDQ16,Action,League of Legends,10.96912,,0.073078549,19,2013,Small,Metropolitan,Convenience Store,3896.2616
GM_FDI36,Strategy,Valorant,19.71426,12.5,0.062291551,13,2014,High,Outskirts,Supermarket,3427.5384
GM_FDX16,Action,League of Legends,14.8705,,0.065491357,27,2013,Medium,Outskirts,Department Store,9467.676
GM_FDA34,Action,Farcry,17.4008,11.5,0.014860557,46,2015,Small,Metropolitan,Supermarket,1618.5598
GM_FDJ48,Action,Valorant,24.80118,11.3,0.056664709,18,2021,Medium,Outskirts,Malls,109.1912
GM_FDU47,Arcade,Grand Theft Auto,13.84838,12.8,0.113832939,35,2019,Small,Residential,Supermarket,978.726
GM_FDS39,Action,Fortnite,14.29812,6.895,0.022460575,46,2015,Small,Metropolitan,Supermarket,952.094
GM_FDD11,Action,Farcry,25.1704,12.85,0.030616733,46,2015,Small,Metropolitan,Supermarket,501.3474
GM_FDM16,Arcade,League of Legends,7.35354,,0.033392905,27,2013,Medium,Outskirts,Department Store,70.5748
GM_FDU56,Action,FIFA,18.31266,16.85,0.04459498,18,2021,Medium,Outskirts,Malls,250.3408
GM_FDQ32,Arcade,FIFA,12.23388,17.85,0.046872134,17,2020,,Residential,Supermarket,2365.5874
GM_DRK35,Action,Uncharted,3.93506,8.365,0.071786706,13,2014,High,Outskirts,Supermarket,2695.1584
GM_FDA58,Action,DOTA,23.42932,9.395,0.103912541,49,2017,Medium,Metropolitan,Supermarket,87.2198
GM_DRG48,Action,Hitman,14.38102,,0.025484041,19,2013,Small,Metropolitan,Convenience Store,1004.0264
GM_FDT59,Action,Grand Theft Auto,23.19668,13.65,0.026632476,10,2016,,Outskirts,Convenience Store,2947.4966
GM_FDQ31,Arcade,FIFA,8.97856,,0.094279524,19,2013,Small,Metropolitan,Convenience Store,3103.9596
GM_FDS51,Action,Fortnite,6.33194,13.35,0.032311584,18,2021,Medium,Outskirts,Malls,886.8456
GM_FDW32,Arcade,FIFA,8.68882,,0.093840198,27,2013,Medium,Outskirts,Department Store,199.74
GM_FDI15,Action,PUBG,26.44884,,0.140668056,27,2013,Medium,Outskirts,Department Store,459.402
GM_NCV30,Action,Apex Legends,6.2351,20.2,0.066305026,17,2020,,Residential,Supermarket,1146.5076
GM_DRG25,Action,Hitman,18.7524,10.5,0.019079308,49,2017,Medium,Metropolitan,Supermarket,479.376
GM_FDT02,Action,PUBG,3.32874,12.6,0.024174597,13,2014,High,Outskirts,Supermarket,2746.425
GM_FDO33,Action,DOTA,11.41518,,0.088889913,27,2013,Medium,Outskirts,Department Store,4159.9184
GM_FDP38,Action,God of War,5.11008,10.1,0.032096024,35,2019,Small,Residential,Supermarket,1171.808
GM_FDZ45,Action,DOTA,19.79084,14.1,0.066863337,35,2019,Small,Residential,Supermarket,1829.6184
GM_NCA54,Action,Apex Legends,18.01318,,0.036464158,27,2013,Medium,Outskirts,Department Store,3415.554
GM_FDU33,Arcade,DOTA,4.52402,7.63,0.135471737,17,2020,,Residential,Supermarket,3361.6242
GM_FDN58,Arcade,DOTA,23.36984,13.8,0.057194086,17,2020,,Residential,Supermarket,663.1368
GM_FDI05,Arcade,League of Legends,7.54354,8.35,0.127127013,45,2018,,Residential,Supermarket,1437.4622
GM_FDM57,Arcade,DOTA,8.24908,,0.1328021,19,2013,Small,Metropolitan,Convenience Store,2603.278
GM_NCS42,Action,Apex Legends,8.96146,,0.069080314,27,2013,Medium,Outskirts,Department Store,2090.612
GM_FDB57,Arcade,FIFA,22.16772,20.25,0.018843242,45,2018,,Residential,Supermarket,2073.3012
GM_FDC03,Arcade,PUBG,19.60794,8.575,0.071992202,45,2018,,Residential,Supermarket,5772.486
GM_FDZ58,Action,DOTA,12.06072,17.85,0.052133441,13,2014,High,Outskirts,Supermarket,3844.995
GM_NCK29,Action,Prince of Persia,12.4573,5.615,0.126024084,45,2018,,Residential,Supermarket,2147.205
GM_NCR53,Simulation,Prince of Persia,22.49404,12.15,0.145335007,45,2018,,Residential,Supermarket,1577.946
GM_FDE26,Action,God of War,14.54786,,0.088574755,27,2013,Medium,Outskirts,Department Store,1966.7732
GM_FDU52,Action,League of Legends,15.4563,7.56,0.063870008,49,2017,Medium,Metropolitan,Supermarket,3292.381
GM_FDE41,Arcade,League of Legends,8.36566,,0.063704181,27,2013,Medium,Outskirts,Department Store,2719.793
GM_FDU38,Action,PUBG,18.99504,10.8,0.08288617,18,2021,Medium,Outskirts,Malls,5496.8448
GM_FDA52,Arcade,League of Legends,17.6337,16.2,0.129148687,17,2020,,Residential,Supermarket,3858.9768
GM_FDW46,Arcade,DOTA,6.55484,13,0.070301658,46,2015,Small,Metropolitan,Supermarket,2306.997
GM_DRI59,Action,Uncharted,22.50088,9.5,0,35,2019,Small,Residential,Supermarket,1139.8496
GM_FDT38,Action,PUBG,8.52566,18.7,0.057526565,35,2019,Small,Residential,Supermarket,1757.712
GM_FDL33,Action,DOTA,19.69452,7.235,0.100369729,18,2021,Medium,Outskirts,Malls,564.5984
GM_FDQ01,Arcade,God of War,25.30014,,0.159923438,27,2013,Medium,Outskirts,Department Store,808.947
GM_FDJ08,Action,FIFA,19.11846,11.1,0.110672104,46,2015,Small,Metropolitan,Supermarket,3941.536
GM_FDQ47,Arcade,Grand Theft Auto,3.58874,7.155,0.168447861,49,2017,Medium,Metropolitan,Supermarket,1845.5976
GM_NCZ18,Action,Apex Legends,25.24698,7.825,0.185913021,13,2014,High,Outskirts,Supermarket,2863.6058
GM_FDE29,Action,League of Legends,6.03878,8.905,0.143938721,17,2020,,Residential,Supermarket,852.224
GM_FDF10,Arcade,DOTA,14.67418,,0.156168446,27,2013,Medium,Outskirts,Department Store,457.4046
GM_FDC48,Action,Valorant,8.34592,9.195,0.015883951,49,2017,Medium,Metropolitan,Supermarket,256.333
GM_FDY58,Action,DOTA,22.89694,11.65,0.039885362,13,2014,High,Outskirts,Supermarket,2034.019
GM_NCX30,Action,Apex Legends,24.75776,16.7,0,10,2016,,Outskirts,Convenience Store,1278.336
GM_FDV11,Arcade,Grand Theft Auto,17.68054,9.1,0.081599833,13,2014,High,Outskirts,Supermarket,1366.2216
GM_FDT46,Action,DOTA,4.94008,11.35,0.030807134,46,2015,Small,Metropolitan,Supermarket,2940.1728
GM_DRD01,Arcade,Hitman,5.56614,,0.107110465,19,2013,Small,Metropolitan,Convenience Store,885.514
GM_FDQ11,Arcade,Grand Theft Auto,25.65988,5.695,0.067644586,13,2014,High,Outskirts,Supermarket,2316.984
GM_NCM41,Action,Prince of Persia,9.2512,16.5,0.035857676,17,2020,,Residential,Supermarket,8912.3988
GM_NCC55,Action,Apex Legends,3.64848,10.695,0.063710075,13,2014,High,Outskirts,Supermarket,2847.6266
GM_FDG45,Action,FIFA,21.42902,,0.127416049,27,2013,Medium,Outskirts,Department Store,1725.7536
GM_NCQ54,Action,Apex Legends,16.77474,17.7,0,49,2017,Medium,Metropolitan,Supermarket,420.7856
GM_FDM34,Action,DOTA,12.97626,19,0.067584358,45,2018,,Residential,Supermarket,5800.4496
GM_FDD17,Action,League of Legends,23.78906,,0.057125581,19,2013,Small,Metropolitan,Convenience Store,3448.844
GM_FDN38,Arcade,God of War,25.00408,,0.091526478,27,2013,Medium,Outskirts,Department Store,2175.1686
GM_FDB53,Action,League of Legends,14.84392,13.35,0,18,2021,Medium,Outskirts,Malls,2036.6822
GM_NCL06,Action,Apex Legends,26.23594,14.65,0.072053007,35,2019,Small,Residential,Supermarket,683.1108
GM_NCV18,Action,Apex Legends,8.2725,,0.184271924,19,2013,Small,Metropolitan,Convenience Store,63.251
GM_FDX25,Action,God of War,18.24292,16.7,0,13,2014,High,Outskirts,Supermarket,455.4072
GM_FDB39,Action,PUBG,5.53272,11.6,0.038518959,46,2015,Small,Metropolitan,Supermarket,2348.9424
GM_FDC33,Arcade,FIFA,19.73768,8.96,0.06904552,49,2017,Medium,Metropolitan,Supermarket,2090.612
GM_NCO14,Action,Apex Legends,4.44086,9.6,0.029764629,18,2021,Medium,Outskirts,Malls,3430.2016
GM_FDA58,Action,DOTA,23.73932,,0.103248816,27,2013,Medium,Outskirts,Department Store,2885.5772
GM_NCQ02,Action,Apex Legends,18.64556,12.6,0.00749864,17,2020,,Residential,Supermarket,1488.7288
GM_NCR53,Action,Prince of Persia,22.70404,12.15,0.14586127,17,2020,,Residential,Supermarket,663.1368
GM_FDN52,Arcade,League of Legends,8.81198,9.395,0.131569883,46,2015,Small,Metropolitan,Supermarket,251.6724
GM_FDG26,Action,God of War,25.6633,18.85,0.042649853,46,2015,Small,Metropolitan,Supermarket,2889.572
GM_FDE23,Arcade,Farcry,4.6706,,0.052923474,27,2013,Medium,Outskirts,Department Store,1498.05
GM_DRI37,Action,Hitman,5.91904,15.85,0.107508339,13,2014,High,Outskirts,Supermarket,3528.74
GM_DRH37,Action,Hitman,16.60526,17.6,0.041785884,18,2021,Medium,Outskirts,Malls,3861.64
GM_FDO01,Arcade,Assassin Creed,12.77994,21.1,0.020714738,35,2019,Small,Residential,Supermarket,353.5398
GM_FDK45,Action,Call of Duty,11.3886,11.65,0.033910827,49,2017,Medium,Metropolitan,Supermarket,4756.4752
GM_FDP23,Action,Grand Theft Auto,21.76166,6.71,0.035642187,49,2017,Medium,Metropolitan,Supermarket,801.6232
GM_FDM33,Action,DOTA,22.00798,15.6,0.087703106,35,2019,Small,Residential,Supermarket,1821.6288
GM_FDD36,Action,Valorant,11.98124,13.3,0.021393893,17,2020,,Residential,Supermarket,1524.0162
GM_FDL56,Action,FIFA,8.53198,14.1,0.126492074,17,2020,,Residential,Supermarket,4414.254
GM_FDT27,Arcade,Fortnite,23.60616,11.395,0.116474658,10,2016,,Outskirts,Convenience Store,1142.5128
GM_FDG52,Action,League of Legends,4.42402,13.65,0.066002079,17,2020,,Residential,Supermarket,1035.9848
GM_NCL42,Action,Apex Legends,24.40144,18.85,0.040363971,35,2019,Small,Residential,Supermarket,3280.3966
GM_DRJ24,Action,Hitman,18.58924,11.8,0.113329224,46,2015,Small,Metropolitan,Supermarket,3199.8348
GM_FDV38,Action,PUBG,5.28956,19.25,0.101773845,46,2015,Small,Metropolitan,Supermarket,780.9834
GM_FDT35,Arcade,Grand Theft Auto,16.97816,19.85,0.081620573,45,2018,,Residential,Supermarket,2553.343
GM_FDY51,Action,Fortnite,21.90798,12.5,0.081299369,45,2018,,Residential,Supermarket,834.9132
GM_FDC37,Action,Valorant,10.57938,15.5,0.033059299,17,2020,,Residential,Supermarket,2748.4224
GM_NCP43,Action,Rocket League,18.1666,17.75,0.030481663,13,2014,High,Outskirts,Supermarket,1761.7068
GM_FDO33,Action,DOTA,11.22518,14.75,0.089503609,45,2018,,Residential,Supermarket,2283.0282
GM_FDW04,Arcade,League of Legends,13.0831,8.985,0.058062665,18,2021,Medium,Outskirts,Malls,387.4956
GM_NCC31,Action,Apex Legends,15.49972,8.02,0.019870463,46,2015,Small,Metropolitan,Supermarket,4789.7652
GM_FDK22,Action,DOTA,21.6385,9.8,0.026127057,49,2017,Medium,Metropolitan,Supermarket,2828.3184
GM_FDJ50,Action,God of War,5.45982,8.645,0.021708103,17,2020,,Residential,Supermarket,2024.032
GM_FDV13,Arcade,God of War,8.89856,17.35,0.027767045,17,2020,,Residential,Supermarket,1603.9122
GM_DRL60,Action,Hitman,15.18682,8.52,0.027212419,17,2020,,Residential,Supermarket,3981.484
GM_FDW03,Arcade,Fortnite,10.37306,5.63,0.024680092,17,2020,,Residential,Supermarket,4146.6024
